attacker,defender,best_move,damage_pct,reverse_move,reverse_pct,speed_advantage,old_score,offense_score,defense_score,speed_score,typing_score,movepool_score,mega_score,efficiency,meta_weight,is_meta,is_ohko,is_2hko,coverage_depth,survival_margin,trick_room_favor,priority_net,coverage_types,status_threat_net,setup_potential_net
Meowscarada,Steelix,Flower Trick,26,Self-Destruct,98,0.7,-0.51,-0.827,-0.200,0.370,0.000,-0.145,0.000,-0.238,0.05,0,0,0,0.000,0.020,-0.300,0.000,0.600,0.000,-0.300
Meowscarada,Scizor,Knock Off,22.8,Bug Bite,357.6,0.19999999999999996,-3.29,-0.848,-0.887,0.225,-0.850,0.025,0.000,-0.514,0.078,1,0,0,0.000,-1.000,-0.300,-0.500,0.600,0.200,-0.500
Meowscarada,Heracross,Flower Trick,28.4,Megahorn,455.6,0,-4.27,-0.811,-0.887,0.274,-0.850,-0.045,0.000,-0.5,0.05,0,0,0,0.000,-1.000,-0.300,0.000,0.600,0.200,-0.500
Meowscarada,Skarmory,Knock Off,17.1,Brave Bird,172.2,0,-1.55,-0.886,-0.720,0.302,-0.617,-0.055,0.000,-0.452,0.02,1,0,0,0.000,-0.722,-0.300,0.000,0.600,0.000,-0.500
Meowscarada,Houndoom,Flower Trick,40,Overheat,222.5,0,-1.83,-0.733,-0.809,0.194,-0.542,-0.285,0.000,-0.466,0.05,0,0,0,0.000,-1.000,-0.300,0.000,0.600,-0.400,-0.500
Meowscarada,Tyranitar,Flower Trick,75.4,Focus Punch,200,0.19999999999999996,-1.19,-0.122,-0.812,0.333,0.233,-0.240,0.000,-0.174,0.275,1,0,1,0.250,-1.000,-0.300,0.000,0.600,-0.300,-0.200
Meowscarada,Pelipper,Flower Trick,51.9,Ice Beam,94,0.19999999999999996,-0.36,-0.654,-0.173,0.302,-0.158,0.010,0.000,-0.194,0.294,1,0,0,0.000,0.060,-0.300,0.000,0.600,0.200,0.000
Meowscarada,Gardevoir,Flower Trick,69.2,Misty Explosion,186.8,0,-1.18,-0.239,-0.655,0.239,-0.083,-0.440,0.000,-0.24,0.137,1,0,1,0.000,-0.868,-0.300,0.000,0.600,-0.800,-0.200
Meowscarada,Sableye,Flower Trick,70.4,Foul Play,41.7,0.19999999999999996,0.35,-0.231,0.213,0.233,0.383,-0.175,0.000,0.051,0.039,1,0,1,0.000,0.583,-0.300,-0.500,0.600,-0.800,0.300
Meowscarada,Aggron,Flower Trick,29.7,Head Smash,131.1,0.19999999999999996,-0.95,-0.802,-0.473,0.333,-0.075,-0.315,0.000,-0.331,0.039,1,0,0,0.000,-0.311,-0.300,0.000,0.600,-0.300,-0.500
Meowscarada,Medicham,Flower Trick,65.2,Focus Punch,361.6,0,-2.96,-0.265,-0.737,0.269,-0.083,-0.050,0.000,-0.223,0.05,0,0,1,0.000,-1.000,-0.300,0.000,0.600,0.000,-0.200
Meowscarada,Manectric,Flower Trick,72.4,Thunderbolt,37.7,0,0.35,-0.217,0.165,0.099,0.308,0.105,0.000,0.037,0.02,1,0,1,0.000,0.623,-0.300,0.000,0.600,-0.100,0.300
Meowscarada,Sharpedo,Flower Trick,191.7,Close Combat,148.3,0,0.43,0.775,-0.427,0.172,0.542,-0.070,0.000,0.207,0.05,0,1,1,0.250,-0.483,-0.300,0.000,0.600,0.000,0.000
Meowscarada,Camerupt,Flower Trick,64.1,Eruption,247.7,0.7,-1.63,-0.273,-0.809,0.370,-0.158,-0.250,0.000,-0.251,0.02,1,0,1,0.000,-1.000,-0.300,0.000,0.600,-0.500,-0.200
Meowscarada,Torkoal,Knock Off,33.8,Eruption,163.6,1,-1,-0.775,-0.665,0.370,-0.308,-0.255,0.000,-0.381,0.098,1,0,0,0.000,-0.636,-0.300,0.000,0.600,-0.500,-0.500
Meowscarada,Altaria,Knock Off,48,Sky Attack,184.1,0,-1.36,-0.605,-0.791,0.269,-0.308,-0.325,0.000,-0.389,0.02,1,0,0,0.250,-0.841,-0.300,0.000,0.600,-0.500,-0.500
Meowscarada,Milotic,Flower Trick,100,Ice Beam,96.7,0,0.03,0.042,-0.189,0.284,0.542,0.080,0.000,0.084,0.176,1,0,1,0.250,0.033,-0.300,0.000,0.600,-0.100,0.200
Meowscarada,Castform,Flower Trick,64.1,Body Slam,56.3,0,0.08,-0.273,-0.025,0.333,0.000,-0.040,0.000,-0.025,0.05,0,0,1,0.000,0.437,-0.300,0.000,0.600,-0.100,0.000
Meowscarada,Banette,Knock Off,130.9,Gunk Shot,144.4,0.19999999999999996,-0.07,0.648,-0.478,0.295,0.542,-0.390,0.000,0.149,0.05,0,1,1,0.250,-0.444,-0.300,0.000,0.600,-0.800,0.000
Meowscarada,Chimecho,Knock Off,104,Dazzling Gleam,83.4,0.19999999999999996,0.27,0.068,-0.034,0.295,0.850,-0.340,0.000,0.122,0.05,0,0,1,0.250,0.166,-0.300,0.000,0.600,-0.800,0.200
Meowscarada,Absol,Flower Trick,75,Megahorn,315.2,0,-2.4,-0.200,-0.812,0.317,0.233,-0.400,0.000,-0.216,0.05,0,0,1,0.000,-1.000,-0.300,0.000,0.600,-0.700,-0.200
Meowscarada,Glalie,Flower Trick,54.2,Explosion,118.5,0,-0.64,-0.639,-0.398,0.292,-0.233,0.000,0.000,-0.256,0.05,0,0,0,0.000,-0.185,-0.300,0.000,0.600,0.000,0.000
Meowscarada,Torterra,Flower Trick,39.4,Giga Impact,86.8,0.19999999999999996,-0.41,-0.662,-0.058,0.370,0.383,-0.065,0.000,-0.107,0.05,0,0,0,0.250,0.132,-0.300,0.000,0.600,0.200,-0.300
Meowscarada,Infernape,Flower Trick,30.5,Focus Punch,251.7,0,-2.21,-0.797,-0.887,0.090,-0.617,-0.365,0.000,-0.541,0.05,0,0,0,0.000,-1.000,-0.300,0.000,0.600,-0.600,-0.500
Meowscarada,Empoleon,Flower Trick,49.1,Steel Beam,119.9,0.19999999999999996,-0.65,-0.673,-0.328,0.348,0.000,-0.235,0.000,-0.238,0.02,1,0,0,0.000,-0.199,-0.300,0.000,0.600,-0.100,-0.500
Meowscarada,Luxray,Flower Trick,54.8,Superpower,148.3,0,-0.94,-0.635,-0.502,0.333,0.308,-0.160,0.000,-0.234,0.05,0,0,0,0.000,-0.483,-0.300,0.000,0.600,-0.100,-0.200
Meowscarada,Roserade,Knock Off,67.4,Sludge Bomb,168.2,0,-1.01,-0.176,-0.618,0.234,-0.233,-0.210,0.000,-0.205,0.05,0,0,1,0.250,-0.682,-0.300,0.000,0.600,-0.400,-0.200
Meowscarada,Rampardos,Flower Trick,122.1,Focus Punch,233.1,0.19999999999999996,-1.05,0.589,-0.887,0.370,0.233,0.010,0.000,0.053,0.05,0,1,1,0.250,-1.000,-0.300,0.000,0.600,0.200,0.000
Meowscarada,Bastiodon,Flower Trick,34.1,Steel Roller,73.5,0.7,-0.18,-0.773,-0.128,0.370,-0.075,-0.075,0.000,-0.205,0.05,0,0,0,0.000,0.265,-0.300,0.000,0.600,0.000,-0.300
Meowscarada,Lopunny,Flower Trick,57.9,Close Combat,111.3,0,-0.53,-0.614,-0.355,-0.001,0.000,-0.170,0.000,-0.29,0.02,1,0,0,0.000,-0.113,-0.300,-0.500,0.600,-0.300,-0.200
Meowscarada,Spiritomb,Flower Trick,52.8,Giga Impact,77.5,0.7,-0.04,-0.648,-0.002,0.302,0.383,-0.350,0.000,-0.131,0.05,0,0,0,0.000,0.225,-0.300,0.000,0.600,-0.700,0.000
Meowscarada,Garchomp,Flower Trick,39.9,Dragon Claw,79.5,0,-0.4,-0.659,-0.089,0.138,0.075,0.005,0.000,-0.184,0.745,1,0,0,0.250,0.205,-0.300,0.000,0.600,0.200,-0.300
Meowscarada,Lucario,Flower Trick,31.7,Close Combat,139.1,0,-1.07,-0.789,-0.521,0.134,-0.617,0.025,0.000,-0.399,0.039,1,0,0,0.000,-0.391,-0.300,-0.500,0.600,0.200,-0.500
Meowscarada,Hippowdon,Flower Trick,66.7,Superpower,141.7,0.7,-0.54,-0.105,-0.462,0.370,0.542,-0.090,0.000,-0.028,0.05,0,0,1,0.500,-0.417,-0.300,0.000,0.600,-0.100,-0.200
Meowscarada,Toxicroak,Flower Trick,31,Focus Punch,254.3,0,-2.23,-0.793,-0.887,0.252,-0.617,-0.205,0.000,-0.492,0.05,0,0,0,0.000,-1.000,-0.300,0.000,0.600,-0.200,-0.500
Meowscarada,Abomasnow,Knock Off,49.7,Ice Hammer,156.3,0.19999999999999996,-1.01,-0.669,-0.550,0.348,-0.233,-0.115,0.000,-0.303,0.05,0,0,0,0.000,-0.563,-0.300,0.000,0.600,0.200,-0.500
Meowscarada,Weavile,Flower Trick,68.3,Triple Axel,39.7,0,0.29,-0.245,0.150,-0.093,-0.233,0.075,0.000,-0.07,0.02,1,0,1,0.000,0.603,0.000,-0.500,0.600,0.000,0.300
Meowscarada,Rhyperior,Flower Trick,120,Focus Punch,206.6,0.7,-0.66,0.650,-0.812,0.348,0.542,0.010,0.000,0.117,0.05,0,1,1,0.500,-1.000,-0.300,0.000,0.600,0.200,0.000
Meowscarada,Leafeon,Knock Off,37.1,X-Scissor,188.1,0,-1.51,-0.678,-0.740,0.194,0.233,-0.235,0.000,-0.35,0.05,0,0,0,0.250,-0.881,-0.300,0.000,0.600,-0.100,-0.500
Meowscarada,Glaceon,Flower Trick,47.1,Ice Beam,174.8,0.19999999999999996,-1.22,-0.686,-0.733,0.348,-0.233,-0.235,0.000,-0.366,0.05,0,0,0,0.000,-0.748,-0.300,0.000,0.600,-0.100,-0.500
Meowscarada,Gliscor,Flower Trick,38.7,Giga Impact,79.5,0,-0.41,-0.667,-0.089,0.149,-0.158,0.005,0.000,-0.208,0.05,0,0,0,0.250,0.205,-0.300,0.000,0.600,0.200,-0.300
Meowscarada,Mamoswine,Flower Trick,90.8,Icicle Crash,168.2,0,-0.77,-0.020,-0.621,0.192,0.075,0.100,0.000,-0.105,0.02,1,0,1,0.250,-0.682,-0.300,-0.500,0.600,0.200,-0.200
Meowscarada,Gallade,Flower Trick,69.2,Focus Punch,286.1,0,-2.17,-0.239,-0.737,0.239,-0.083,-0.370,0.000,-0.253,0.02,1,0,1,0.000,-1.000,-0.300,0.000,0.600,-0.800,-0.200
Meowscarada,Froslass,Knock Off,120,Blizzard,96.7,0,0.23,0.575,-0.189,0.037,0.075,-0.160,0.000,0.124,0.196,1,1,1,0.250,0.033,-0.300,0.000,0.600,-0.700,0.200
Meowscarada,Rotom,Knock Off,129.6,Hyper Voice,47,0,0.83,0.639,0.184,0.189,0.617,-0.075,0.000,0.33,0.05,0,1,1,0.250,0.530,-0.300,0.000,0.600,-0.500,0.500
Meowscarada,Rotom-Heat,Knock Off,50.4,Overheat,214.6,0,-1.64,-0.664,-0.809,0.228,-0.233,-0.180,0.000,-0.397,0.059,1,0,0,0.000,-1.000,-0.300,0.000,0.600,-0.500,-0.200
Meowscarada,Rotom-Wash,Flower Trick,107.2,Hydro Pump,45.7,0,0.62,0.090,0.192,0.228,0.617,-0.005,0.000,0.182,0.353,1,0,1,0.250,0.543,-0.300,0.000,0.600,-0.500,0.500
Meowscarada,Rotom-Frost,Flower Trick,53.6,Blizzard,219.2,0,-1.66,-0.643,-0.809,0.228,-0.158,-0.180,0.000,-0.383,0.02,1,0,0,0.000,-1.000,-0.300,0.000,0.600,-0.500,-0.200
Meowscarada,Rotom-Fan,Knock Off,50.4,Hyper Voice,50.3,0,0,-0.589,0.089,0.228,-0.233,-0.200,0.000,-0.152,0.05,0,0,0,0.250,0.497,-0.300,0.000,0.600,-0.500,0.000
Meowscarada,Rotom-Mow,Knock Off,50.4,Hyper Voice,50.3,0,0,-0.589,0.164,0.228,0.308,-0.200,0.000,-0.079,0.05,0,0,0,0.250,0.497,-0.300,0.000,0.600,-0.500,0.000
Meowscarada,Serperior,Knock Off,46,Giga Impact,68.2,0,-0.22,-0.618,-0.021,0.050,0.233,-0.195,0.000,-0.177,0.05,0,0,0,0.250,0.318,-0.300,0.000,0.600,-0.300,-0.300
Meowscarada,Emboar,Flower Trick,26.5,Focus Punch,282.1,0.19999999999999996,-2.5,-0.823,-0.887,0.370,-0.617,-0.405,0.000,-0.497,0.05,0,0,0,0.000,-1.000,-0.300,0.000,0.600,-0.700,-0.500
Meowscarada,Samurott,Flower Trick,95.3,Ice Beam,102,0,-0.07,0.010,-0.221,0.348,0.542,-0.200,0.000,0.052,0.05,0,0,1,0.250,-0.020,-0.300,0.000,0.600,-0.200,-0.200
Meowscarada,Samurott-Hisui,Flower Trick,101.8,Superpower,139.1,0,-0.37,0.054,-0.371,0.252,0.542,-0.150,0.000,0.013,0.05,0,0,1,0.250,-0.391,-0.300,0.000,0.600,-0.200,0.000
Meowscarada,Watchog,Flower Trick,69.6,Gunk Shot,119.2,0,-0.5,-0.236,-0.402,0.323,0.000,-0.210,0.000,-0.128,0.05,0,0,1,0.000,-0.192,-0.300,0.000,0.600,-0.400,-0.200
Meowscarada,Liepard,Flower Trick,86.3,Gunk Shot,121.9,0,-0.36,-0.125,-0.343,0.091,0.233,-0.440,0.000,-0.126,0.05,0,0,1,0.000,-0.219,-0.300,0.000,0.600,-0.800,-0.200
Meowscarada,Simisage,Knock Off,62.7,Superpower,129.8,0,-0.67,-0.207,-0.391,0.146,0.233,-0.050,0.000,-0.112,0.05,0,0,1,0.250,-0.298,-0.300,0.000,0.600,0.000,-0.200
Meowscarada,Simisear,Knock Off,62.7,Flare Blitz,194.7,0,-1.32,-0.282,-0.855,0.146,-0.308,-0.400,0.000,-0.34,0.05,0,0,1,0.000,-0.947,-0.300,0.000,0.600,-0.700,-0.200
Meowscarada,Simipour,Flower Trick,136,Superpower,129.8,0,0.06,0.682,-0.391,0.124,0.542,-0.070,0.000,0.179,0.05,0,1,1,0.250,-0.298,-0.300,0.000,0.600,0.000,0.000
Meowscarada,Excadrill,Flower Trick,56.8,Megahorn,323.2,0,-2.66,-0.621,-0.812,0.250,0.000,-0.040,0.000,-0.343,0.137,1,0,0,0.000,-1.000,-0.300,0.000,0.600,0.200,-0.200
Meowscarada,Audino,Flower Trick,44.4,Giga Impact,91.4,0.19999999999999996,-0.41,-0.704,-0.235,0.295,0.000,-0.315,0.000,-0.243,0.05,0,0,0,0.000,0.086,-0.300,0.000,0.600,-0.600,-0.300
Meowscarada,Conkeldurr,Flower Trick,40.6,Drain Punch,224.5,0.7,-1.63,-0.729,-0.887,0.270,-0.308,-0.055,0.000,-0.423,0.02,1,0,0,0.000,-1.000,-0.300,-0.500,0.600,0.000,-0.500
Meowscarada,Whimsicott,Flower Trick,29.6,Moonblast,131.1,0,-1.01,-0.728,-0.395,-0.049,-0.542,-0.395,0.000,-0.421,0.353,1,0,0,0.250,-0.311,-0.300,0.000,0.600,-0.500,-0.500
Meowscarada,Krookodile,Flower Trick,98.8,Focus Punch,181.5,0,-0.83,0.109,-0.626,0.218,0.542,-0.120,0.000,-0.038,0.05,0,0,1,0.500,-0.815,-0.300,0.000,0.600,0.000,-0.200
Meowscarada,Cofagrigus,Knock Off,72.2,Hyper Beam,77.5,0.7,0.16,-0.144,-0.074,0.325,0.542,-0.080,0.000,0.05,0.05,0,0,1,0.250,0.225,-0.300,0.000,0.600,-0.200,0.000
Meowscarada,Garbodor,Knock Off,49,Gunk Shot,190.7,0,-1.42,-0.673,-0.831,0.354,-0.308,-0.045,0.000,-0.374,0.05,0,0,0,0.000,-0.907,-0.300,0.000,0.600,0.200,-0.500
Meowscarada,Zoroark,Flower Trick,77.8,Flamethrower,109.9,0,-0.32,-0.181,-0.268,0.114,0.233,-0.200,0.000,-0.095,0.05,0,0,1,0.000,-0.099,-0.300,0.000,0.600,-0.200,-0.200
Meowscarada,Zoroark-Hisui,Knock Off,149.2,Hyper Voice,84.1,0,0.65,0.770,-0.113,0.052,0.308,-0.110,0.000,0.233,0.02,1,1,1,0.250,0.159,-0.300,0.000,0.600,-0.400,0.200
Meowscarada,Reuniclus,Knock Off,88.6,Hyper Beam,93.4,0.7,0.16,-0.034,-0.094,0.310,0.850,-0.190,0.000,0.094,0.05,0,0,1,0.250,0.066,-0.300,0.000,0.600,-0.300,0.000
Meowscarada,Vanilluxe,Flower Trick,55.5,Ice Beam,155,0,-0.99,-0.630,-0.614,0.300,-0.233,-0.050,0.000,-0.311,0.05,0,0,0,0.000,-0.550,-0.300,0.000,0.600,0.000,-0.200
Meowscarada,Emolga,Knock Off,74.6,Acrobatics,76.8,0,-0.02,-0.128,-0.073,0.078,-0.233,-0.320,0.000,-0.096,0.05,0,0,1,0.250,0.232,-0.300,0.000,0.600,-0.800,0.000
Meowscarada,Chandelure,Knock Off,106.7,Heat Wave,198.7,0,-0.92,0.086,-0.801,0.269,0.000,-0.090,0.000,-0.13,0.02,1,0,1,0.250,-0.987,-0.300,0.000,0.600,-0.400,0.000
Meowscarada,Beartic,Flower Trick,49.4,Focus Punch,196,0.19999999999999996,-1.41,-0.671,-0.863,0.348,-0.233,-0.395,0.000,-0.41,0.05,0,0,0,0.000,-0.960,-0.300,0.000,0.600,-0.500,-0.500
Meowscarada,Stunfisk,Flower Trick,88,Sludge Wave,90.1,0.7,0.19,0.037,-0.074,0.333,0.617,-0.230,0.000,0.098,0.05,0,0,1,0.500,0.099,-0.300,0.000,0.600,-0.400,0.000
Meowscarada,Stunfisk-Galar,Flower Trick,39.1,Stone Edge,48.3,0.7,0.12,-0.739,0.098,0.333,0.000,-0.160,0.000,-0.147,0.05,0,0,0,0.000,0.517,-0.300,0.000,0.600,-0.400,0.000
Meowscarada,Golurk,Flower Trick,102.4,Ice Punch,113.9,0.19999999999999996,-0.06,0.208,-0.220,0.348,0.617,0.080,0.000,0.146,0.039,1,0,1,0.750,-0.139,-0.300,0.000,0.600,0.200,0.000
Meowscarada,Hydreigon,Flower Trick,22.8,Draco Meteor,121.2,0,-0.98,-0.773,-0.336,0.110,-0.308,-0.245,0.000,-0.349,0.039,1,0,0,0.250,-0.212,-0.300,0.000,0.600,-0.300,-0.500
Meowscarada,Volcarona,Knock Off,56.9,Bug Buzz,357.6,0,-3.01,-0.621,-0.884,0.109,-0.542,-0.130,0.000,-0.453,0.039,1,0,0,0.000,-1.000,-0.300,0.000,0.600,-0.200,-0.200
Meowscarada,Chesnaught,Flower Trick,18.4,Body Press,112.6,0.19999999999999996,-0.88,-0.802,-0.287,0.370,-0.542,-0.130,0.000,-0.306,0.02,1,0,0,0.250,-0.126,-0.300,0.000,0.600,0.000,-0.800
Meowscarada,Delphox,Knock Off,113.3,Heat Wave,166.9,0,-0.54,0.130,-0.535,0.077,0.075,-0.210,0.000,-0.093,0.137,1,0,1,0.250,-0.669,-0.300,0.000,0.600,-0.700,0.000
Meowscarada,Greninja,Flower Trick,132,Ice Beam,99.3,0,0.33,0.655,-0.130,-0.045,0.542,0.050,0.000,0.214,0.02,1,1,1,0.250,0.007,-0.300,0.000,0.600,0.000,0.200
Meowscarada,Diggersby,Flower Trick,108.8,Superpower,94,0,0.15,0.175,-0.176,0.330,0.308,0.130,0.000,0.118,0.05,0,0,1,0.500,0.060,-0.300,0.000,0.600,0.200,0.200
Meowscarada,Talonflame,Knock Off,55.6,Brave Bird,206.6,0,-1.51,-0.629,-0.887,-0.024,-0.308,-0.140,0.000,-0.46,0.137,1,0,0,0.000,-1.000,0.000,0.000,0.600,-0.400,-0.200
Meowscarada,Vivillon,Knock Off,71.6,Bug Buzz,272.8,0,-2.01,-0.148,-0.884,0.197,-0.542,-0.280,0.000,-0.308,0.02,1,0,1,0.250,-1.000,-0.300,0.000,0.600,-0.400,-0.200
Meowscarada,Floette,Flower Trick,552,Moonblast,19.9,0.5,5.47,0.700,0.197,0.370,-0.308,0.345,0.000,0.337,0.373,1,1,1,0.000,0.801,-0.300,0.000,0.600,0.200,0.500
Meowscarada,Floette-Eternal,Flower Trick,65.1,Moonblast,178.8,0,-1.14,-0.266,-0.757,0.218,-0.308,0.170,0.000,-0.239,0.373,1,0,1,0.000,-0.788,-0.300,0.000,0.600,0.200,-0.200
Meowscarada,Florges,Flower Trick,62.7,Misty Explosion,174.8,0,-1.12,-0.282,-0.733,0.354,-0.308,0.030,0.000,-0.225,0.05,0,0,1,0.000,-0.748,-0.300,0.000,0.600,0.200,-0.200
Meowscarada,Pangoro,Flower Trick,50,Close Combat,272.8,0.19999999999999996,-2.17,-0.667,-0.812,0.370,-0.233,-0.050,0.000,-0.357,0.05,0,0,0,0.000,-1.000,-0.300,0.000,0.600,0.000,-0.200
Meowscarada,Furfrou,Flower Trick,34.7,Giga Impact,107.3,0,-0.73,-0.769,-0.331,0.123,0.000,-0.040,0.000,-0.293,0.05,0,0,0,0.000,-0.073,-0.300,0.000,0.600,-0.100,0.000
Meowscarada,Meowstic,Knock Off,110.1,Fake Out,8.6,0,1.01,0.109,0.412,-0.038,0.850,0.035,0.000,0.216,0.02,1,0,1,0.250,0.914,-0.300,-0.500,0.600,-0.400,0.500
Meowscarada,Meowstic-F,Knock Off,110.1,Hyper Beam,71.5,0,0.39,0.109,0.037,0.062,0.850,-0.180,0.000,0.121,0.05,0,0,1,0.250,0.285,-0.300,0.000,0.600,-0.400,0.200
Meowscarada,Aegislash,Knock Off,36.3,Iron Head,44.4,0.19999999999999996,-0.02,-0.758,0.122,0.270,0.000,0.150,0.000,-0.128,0.118,1,0,0,0.000,0.556,-0.300,-0.500,0.600,0.200,0.000
Meowscarada,Aegislash-Blade,Knock Off,82.2,Giga Impact,103.3,0.19999999999999996,-0.15,-0.152,-0.232,0.370,0.000,-0.040,0.000,-0.034,0.05,0,0,1,0.000,-0.033,-0.300,0.000,0.600,0.200,-0.200
Meowscarada,Aromatisse,Flower Trick,51.7,Misty Explosion,160.3,1,-0.79,-0.655,-0.646,0.325,-0.308,-0.170,0.000,-0.341,0.05,0,0,0,0.000,-0.603,-0.300,0.000,0.600,-0.300,-0.200
Meowscarada,Slurpuff,Flower Trick,50.3,Misty Explosion,144.4,0,-0.94,-0.665,-0.550,0.370,-0.308,-0.160,0.000,-0.31,0.05,0,0,0,0.000,-0.444,-0.300,0.000,0.600,-0.100,-0.200
Meowscarada,Clawitzer,Flower Trick,106.8,Sludge Wave,115.2,0.19999999999999996,-0.02,0.087,-0.300,0.348,0.542,0.010,0.000,0.076,0.05,0,0,1,0.250,-0.152,-0.300,0.000,0.600,0.200,0.000
Meowscarada,Heliolisk,Flower Trick,85.4,Hyper Beam,127.2,0,-0.42,-0.131,-0.372,0.045,0.075,-0.210,0.000,-0.137,0.05,0,0,1,0.000,-0.272,-0.300,0.000,0.600,-0.400,-0.200
Meowscarada,Tyrantrum,Flower Trick,38.9,Close Combat,149.7,0,-1.11,-0.666,-0.585,0.370,0.000,-0.115,0.000,-0.283,0.05,0,0,0,0.250,-0.497,-0.300,0.000,0.600,0.200,-0.500
Meowscarada,Aurorus,Flower Trick,91.9,Ice Beam,144.4,0.19999999999999996,-0.46,-0.012,-0.550,0.333,0.000,-0.240,0.000,-0.099,0.05,0,0,1,0.250,-0.444,-0.300,0.000,0.600,-0.300,-0.200
Meowscarada,Sylveon,Flower Trick,58.2,Hyper Beam,85.4,0.19999999999999996,-0.21,-0.612,-0.196,0.270,-0.308,0.100,0.000,-0.199,0.078,1,0,0,0.000,0.146,-0.300,-0.500,0.600,-0.100,0.000
Meowscarada,Hawlucha,Flower Trick,28.8,High Jump Kick,202.6,0,-1.74,-0.733,-0.887,0.010,-0.617,-0.135,0.000,-0.515,0.02,1,0,0,0.250,-1.000,-0.300,0.000,0.600,-0.200,-0.500
Meowscarada,Dedenne,Flower Trick,76.8,Dazzling Gleam,112.6,0,-0.36,-0.188,-0.284,0.094,-0.233,-0.280,0.000,-0.16,0.05,0,0,1,0.000,-0.126,-0.300,0.000,0.600,-0.400,-0.200
Meowscarada,Goodra,Knock Off,52.7,Draco Meteor,111.3,0,-0.59,-0.574,-0.352,0.314,-0.075,0.030,0.000,-0.202,0.05,0,0,0,0.250,-0.113,-0.300,0.000,0.600,0.200,-0.200
Meowscarada,Goodra-Hisui,Knock Off,21.3,Flash Cannon,69.5,0.19999999999999996,-0.42,-0.858,-0.101,0.370,-0.383,0.075,0.000,-0.239,0.02,1,0,0,0.000,0.305,-0.300,0.000,0.600,0.200,-0.300
Meowscarada,Klefki,Flower Trick,28.8,Play Rough,128.5,0,-1,-0.808,-0.458,0.294,-0.617,-0.235,0.000,-0.383,0.05,0,0,0,0.000,-0.285,-0.300,0.000,0.600,-0.100,-0.500
Meowscarada,Trevenant,Knock Off,102.5,Giga Impact,87.4,0.19999999999999996,0.21,0.133,-0.061,0.325,0.542,-0.100,0.000,0.134,0.05,0,0,1,0.500,0.126,-0.300,0.000,0.600,-0.200,0.200
Meowscarada,Gourgeist,Knock Off,78.6,Explosion,127.2,0,-0.49,-0.026,-0.300,0.237,0.542,-0.250,0.000,-0.006,0.05,0,0,1,0.500,-0.272,-0.300,0.000,0.600,-0.500,-0.200
Meowscarada,Gourgeist-Small,Knock Off,84.6,Explosion,122.5,0,-0.38,0.014,-0.272,0.117,0.542,-0.250,0.000,-0.011,0.05,0,0,1,0.500,-0.225,-0.300,0.000,0.600,-0.500,-0.200
Meowscarada,Gourgeist-Large,Knock Off,73.3,Explosion,131.1,0,-0.58,-0.061,-0.323,0.325,0.542,-0.250,0.000,-0.005,0.05,0,0,1,0.500,-0.311,-0.300,0.000,0.600,-0.500,-0.200
Meowscarada,Gourgeist-Jumbo,Knock Off,68.8,Explosion,136.4,0.19999999999999996,-0.62,-0.091,-0.355,0.325,0.542,-0.250,0.000,-0.022,0.05,0,0,1,0.500,-0.364,-0.300,0.000,0.600,-0.500,-0.200
Meowscarada,Avalugg,Flower Trick,24.7,Ice Spinner,147,1,-0.92,-0.835,-0.569,0.348,-0.233,-0.045,0.000,-0.351,0.05,0,0,0,0.000,-0.470,-0.300,0.000,0.600,0.200,-0.500
Meowscarada,Avalugg-Hisui,Flower Trick,49.4,Mountain Gale,230.5,0.7,-1.6,-0.596,-0.887,0.348,0.000,-0.115,0.000,-0.342,0.05,0,0,0,0.250,-1.000,-0.300,0.000,0.600,0.200,-0.500
Meowscarada,Noivern,Knock Off,48.8,Sky Attack,112.6,0,-0.64,-0.600,-0.362,0.000,-0.308,-0.195,0.000,-0.321,0.05,0,0,0,0.250,-0.126,0.000,0.000,0.600,0.000,-0.500
Meowscarada,Decidueye,Knock Off,107.2,Giga Impact,85.4,0,0.22,0.165,-0.049,0.325,0.542,0.130,0.000,0.169,0.05,0,0,1,0.500,0.146,-0.300,0.000,0.600,0.200,0.200
Meowscarada,Decidueye-Hisui,Flower Trick,25.8,Focus Punch,266.2,0.19999999999999996,-2.34,-0.753,-0.812,0.325,-0.542,-0.125,0.000,-0.431,0.05,0,0,0,0.250,-1.000,-0.300,0.000,0.600,0.000,-0.500
Meowscarada,Incineroar,Flower Trick,22.4,Flare Blitz,215.9,0.19999999999999996,-1.88,-0.851,-0.812,0.270,-0.542,-0.285,0.000,-0.487,1,1,0,0,0.000,-1.000,-0.300,-0.500,0.600,-0.400,-0.500
Meowscarada,Primarina,Flower Trick,116.1,Misty Explosion,188.1,0.19999999999999996,-0.66,0.149,-0.737,0.348,0.000,-0.190,0.000,-0.089,0.098,1,0,1,0.250,-0.881,-0.300,0.000,0.600,-0.300,0.000
Meowscarada,Toucannon,Knock Off,52.9,Sky Attack,259.6,0.19999999999999996,-2.01,-0.572,-0.887,0.325,-0.308,-0.120,0.000,-0.371,0.05,0,0,0,0.250,-1.000,-0.300,0.000,0.600,0.000,-0.200
Meowscarada,Crabominable,Flower Trick,50.6,Ice Hammer,198.7,0.7,-1.27,-0.663,-0.879,0.247,-0.308,0.100,0.000,-0.39,0.02,1,0,0,0.000,-0.987,-0.300,-0.500,0.600,0.200,-0.200
